*DESCRIPTION
*MEANS REPORT
************DESCRIPTION************
"File generated on","2021-06-23"
"",""
"NAPS Means Datafile",""
"",""
"Units:",""
"SO2 NO2 O3 NO and NOx are ppb",""
"CO is ppm",""
"PM10 and PM2.5 are in ug/m3",""
"",""
"Reporting criteria:",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
************MEANS REPORT************
"NAPS ID","City","Location","Latitude","Longitude","Elevation","Classification","Pollutant","January","February","March","April","May","June","July","August","September","October","November","December","Average","StdDeviation","%Complete","","","","","","","","","","","",""
"102103","Nanaimo","1624 Woobank Rd","49.11301111","-123.8489972","25","PE,MU,P2,R","PM2.5","12","10","7","6","4","3","4","6","5","7","8","8","7","7","99","","","","","","","","","","","",""
"102201","Trail","1875 Columbia Ave.","49.096218","-117.697828","422","PE,SU,P2,R","SO2","13.4","7.2","11","13.1","10.7","12.7","14.7","17.2","11.3","11.7","7.2","9.4","11.7","23.8","95","","","","","","","","","","","",""
"102210","Trail","8995 Highway 22a","49.046405","-117.60711","0","T,SU,P2,C","SO2","6.9","5.3","5.9","3.8","3","5.5","4.7","5.3","5.1","4.4","5.1","3.7","4.9","8.7","95","","","","","","","","","","","",""
"102220","Trail","395 Schofield Highway","49.0952","-117.7469","0","T,SU,P2,R","SO2","6","7.7","7.7","6.1","4.7","5.5","10.4","10.7","8.5","3.6","6.8","7.2","7.1","19.4","90","","","","","","","","","","","",""
"102230","Trail","S End","49.157855","-117.73312","0","T,SU,P2,C","SO2","8.7","8.6","7.9","4.4","2.1","2.8","4.3","3.9","5.3","2.9","10.4","20.2","6.8","13.8","93","","","","","","","","","","","",""
"102301","Powell River","Wildlife Sanctuary","49.866905","-124.521819","209","PE,SU,P2,R","NO","0","0","0","1","1","1","1","2","1","1","1","1","1","2","96","","","","","","","","","","","",""
"102301","Powell River","Wildlife Sanctuary","49.866905","-124.521819","209","PE,SU,P2,R","NO2","2","2","2","2","2","2","2","4","2","2","1","2","2","2","94","","","","","","","","","","","",""
"102302","Powell River","6105 Lund St.","49.886894","-124.558104","136","T,SU,P2,R","PM10","5","5","5","8","8","","7","8","7","7","5","5","6","3","88","","","","","","","","","","","",""
"102302","Powell River","6105 Lund St.","49.886894","-124.558104","136","T,SU,P2,R","PM2.5","2","1","2","3","2","2","2","3","2","","","","","","77","","","","","","","","","","","",""
"102303","Powell River","6388 Sutherland Drive","49.889299","-124.5624","125","PE,SU,P2,R","PM10","4","5","5","9","8","","6","7","7","6","5","6","6","4","88","","","","","","","","","","","",""
"102303","Powell River","6388 Sutherland Drive","49.889299","-124.5624","125","PE,SU,P2,R","PM2.5","1","1","1","3","2","1","1","2","2","2","1","","2","2","90","","","","","","","","","","","",""
"102401","Smithers","4020 Broadway Avenue","54.783308","-127.177324","495","PE,SU,P2,R","NO","8","8","4","3","2","2","2","3","4","4","7","7","4","8","95","","","","","","","","","","","",""
"102401","Smithers","4020 Broadway Avenue","54.783308","-127.177324","495","PE,SU,P2,R","NO2","10","8","7","4","4","2","2","2","2","4","5","10","5","5","95","","","","","","","","","","","",""
"102401","Smithers","4020 Broadway Avenue","54.783308","-127.177324","495","PE,SU,P2,R","O3","13","15","21","23","24","20","14","13","10","8","10","11","15","11","95","","","","","","","","","","","",""
"102401","Smithers","4020 Broadway Avenue","54.783308","-127.177324","495","PE,SU,P2,R","PM10","11","17","20","14","12","8","10","11","11","17","11","17","13","14","97","","","","","","","","","","","",""
"102401","Smithers","4020 Broadway Avenue","54.783308","-127.177324","495","PE,SU,P2,R","PM2.5","12","10","8","5","4","3","3","4","5","12","10","11","7","8","100","","","","","","","","","","","",""
"102503","Terrace","3411 Munroe Street","54.52167","-128.6075","81","PE,SU,P3,R","NO","2","2","1","1","1","1","1","1","1","1","3","1","1","3","95","","","","","","","","","","","",""
"102503","Terrace","3411 Munroe Street","54.52167","-128.6075","81","PE,SU,P3,R","NO2","3","4","3","2","1","1","1","1","2","2","4","3","2","3","95","","","","","","","","","","","",""
"102503","Terrace","3411 Munroe Street","54.52167","-128.6075","81","PE,SU,P3,R","O3","19","","25","28","30","22","15","14","16","13","12","24","19","10","88","","","","","","","","","","","",""
"102503","Terrace","3411 Munroe Street","54.52167","-128.6075","81","PE,SU,P3,R","PM2.5","5","5","","","","","","3","4","","","","","","38","","","","","","","","","","","",""
"102503","Terrace","3411 Munroe Street","54.52167","-128.6075","81","PE,SU,P3,R","SO2","0.2","0.6","0.6","0.7","0.6","0.7","0.7","0.4","0.4","0.2","0.4","0.4","0.5","0.6","95","","","","","","","","","","","",""
"102602","Port Alberni","4645 Helen Street","49.261014","-124.806628","21","T,SU,P3,R","PM2.5","12","11","6","5","5","4","2","4","6","10","7","16","7","8","96","","","","","","","","","","","",""
"102602","Port Alberni","4645 Helen Street","49.261014","-124.806628","21","T,SU,P3,R","SO2","0.4","0.4","0.7","0.6","0.6","0.7","1.2","1.3","0.5","0.4","0.4","0.4","0.6","0.6","96","","","","","","","","","","","",""
"102701","Williams Lake","1045 Western Avenue","52.14428","-122.150391","631","PE,SU,P3,R","NO","5","4","2","1","1","1","2","2","3","4","4","5","3","5","92","","","","","","","","","","","",""
"102701","Williams Lake","1045 Western Avenue","52.14428","-122.150391","631","PE,SU,P3,R","NO2","10","10","7","6","5","4","3","3","4","4","5","9","6","5","92","","","","","","","","","","","",""
"102701","Williams Lake","1045 Western Avenue","52.14428","-122.150391","631","PE,SU,P3,R","O3","15","17","26","27","26","25","16","18","11","13","14","16","19","12","95","","","","","","","","","","","",""
"102701","Williams Lake","1045 Western Avenue","52.14428","-122.150391","631","PE,SU,P3,R","PM10","9","16","15","15","13","11","11","14","11","12","13","13","13","11","100","","","","","","","","","","","",""
"102701","Williams Lake","1045 Western Avenue","52.14428","-122.150391","631","PE,SU,P3,R","PM2.5","9","7","5","5","5","3","3","4","4","6","7","10","6","5","100","","","","","","","","","","","",""
"102701","Williams Lake","1045 Western Avenue","52.14428","-122.150391","631","PE,SU,P3,R","SO2","","","","","","","","","","","0.3","0.3","","","16","","","","","","","","","","","",""
"102801","Campbell River","Adjacent To 660 Westmere","50.018425","-125.24844","63","PE,MU,P3,R","PM2.5","","","","","","","","","","","","9","","","12","","","","","","","","","","","",""
"103202","Golden","835 9th Avenue South","51.29749722","-116.9668528","791","PE,SU,P2,R","PM10","12","32","21","14","13","14","13","14","12","13","16","13","16","17","100","","","","","","","","","","","",""
"103202","Golden","835 9th Avenue South","51.29749722","-116.9668528","791","PE,SU,P2,R","PM2.5","11","13","8","7","4","4","3","5","4","7","9","9","7","7","99","","","","","","","","","","","",""
"103502","Castlegar","801 9th Avenue","49.317698","-117.661527","407","PS,SU,P2,R","NO","","","1","1","1","1","1","1","","2","3","2","","","73","","","","","","","","","","","",""
"103502","Castlegar","801 9th Avenue","49.317698","-117.661527","407","PS,SU,P2,R","NO2","","","6","5","3","5","4","4","","5","5","7","","","73","","","","","","","","","","","",""
"103502","Castlegar","801 9th Avenue","49.317698","-117.661527","407","PS,SU,P2,R","O3","","","17","18","20","17","16","16","11","9","7","18","","","81","","","","","","","","","","","",""
"103502","Castlegar","801 9th Avenue","49.317698","-117.661527","407","PS,SU,P2,R","PM10","9","18","11","14","11","11","10","11","8","11","12","10","11","9","99","","","","","","","","","","","",""
"103502","Castlegar","801 9th Avenue","49.317698","-117.661527","407","PS,SU,P2,R","PM2.5","9","10","7","6","4","4","4","5","5","7","8","8","7","6","99","","","","","","","","","","","",""
"103502","Castlegar","801 9th Avenue","49.317698","-117.661527","407","PS,SU,P2,R","SO2","2.4","2.9","1.8","1.2","0.7","0.8","1","1.2","1.6","0.7","3","8.7","2.2","5.6","96","","","","","","","","","","","",""
"103602","Mission","32964 9th Avenue","49.14149","-122.311078","245","PE,LU,P3,R","NO","4","2","2","1","1","1","1","2","4","2","2","3","2","5","98","","","","","","","","","","","",""
"103602","Mission","32964 9th Avenue","49.14149","-122.311078","245","PE,LU,P3,R","NO2","6","7","6","7","6","5","5","7","8","6","7","8","6","5","98","","","","","","","","","","","",""
"103602","Mission","32964 9th Avenue","49.14149","-122.311078","245","PE,LU,P3,R","NOX","10","9","8","8","7","7","6","10","11","8","9","10","9","9","98","","","","","","","","","","","",""
"103602","Mission","32964 9th Avenue","49.14149","-122.311078","245","PE,LU,P3,R","O3","19","23","27","28","26","22","18","20","15","17","19","23","21","11","98","","","","","","","","","","","",""
"103602","Mission","32964 9th Avenue","49.14149","-122.311078","245","PE,LU,P3,R","PM2.5","4","4","4","9","6","5","5","7","5","5","4","5","5","5","97","","","","","","","","","","","",""
"103702","Chetwynd","Gas Plant Site","55.57453056","-121.9212472","1159","PS,NU,P1,F","SO2","4.3","8.4","5.8","8.3","4.8","5.9","1.8","2.1","2.6","1.6","2.6","5.1","4.5","9.3","93","","","","","","","","","","","",""
"103704","Chetwynd","Pine River Gas Plant","55.6056","-121.9722","610","RB,NU,P1,F","SO2","0.1","0.2","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.3","0.4","0.3","0.3","0.3","94","","","","","","","","","","","",""
"103901","Kitimat","651 Columbia Ave W","54.05389","-128.671436","18","PE,SU,P2,R","PM10","8","7","8","8","9","9","5","","","","","","","","56","","","","","","","","","","","",""
"103901","Kitimat","651 Columbia Ave W","54.05389","-128.671436","18","PE,SU,P2,R","PM2.5","6","4","4","4","4","4","2","3","4","9","5","6","5","4","98","","","","","","","","","","","",""
"103901","Kitimat","651 Columbia Ave W","54.05389","-128.671436","18","PE,SU,P2,R","SO2","0.2","0.7","0.5","0.6","0.6","0.6","0.5","0.6","0.6","0.3","0.2","0.4","0.5","1.2","95","","","","","","","","","","","",""
"103902","Kitimat","Haulage Road","54.029194","-128.70269","11","PS,NU,P2,I","PM2.5","3","3","5","6","6","10","5","5","4","7","4","3","5","6","98","","","","","","","","","","","",""
"103902","Kitimat","Haulage Road","54.029194","-128.70269","11","PS,NU,P2,I","SO2","1.4","4.8","2.8","5.7","5.1","6.9","5","3.5","4.9","0.7","1.5","8.1","4.2","8.9","93","","","","","","","","","","","",""
"103904","Kitimat","1332 Lahakas Blvd North","54.066909","-128.639131","94","PE,SU,P2,R","PM2.5","6","5","5","5","4","4","2","","","","","","","","56","","","","","","","","","","","",""
"103904","Kitimat","1332 Lahakas Blvd North","54.066909","-128.639131","94","PE,SU,P2,R","SO2","0.4","0.6","0.6","0.7","0.4","0.5","0.7","0.6","0.5","0.5","0.5","0.4","0.5","1.1","95","","","","","","","","","","","",""
"103905","Kitimat","347 Haisla Avenue","53.973228","-128.650768","5","RB,NU,P2,I","PM2.5","9","6","5","4","4","3","2","","","","","","","","55","","","","","","","","","","","",""
"103905","Kitimat","347 Haisla Avenue","53.973228","-128.650768","5","RB,NU,P2,I","SO2","0.5","0.7","0.4","0.3","0.5","0.1","0.2","0.5","0.3","0.3","0.3","0.5","0.4","1","95","","","","","","","","","","","",""
"104003","Vernon","2704 Highway 6","50.260617","-119.270723","476","T,MU,P3,R","NO","16","14","8","","","2","3","4","6","10","15","15","","","77","","","","","","","","","","","",""
"104003","Vernon","2704 Highway 6","50.260617","-119.270723","476","T,MU,P3,R","NO2","15","14","11","","","5","5","7","7","10","11","16","","","77","","","","","","","","","","","",""
"104003","Vernon","2704 Highway 6","50.260617","-119.270723","476","T,MU,P3,R","O3","9","12","19","26","25","27","21","20","13","11","8","14","17","13","95","","","","","","","","","","","",""
"104003","Vernon","2704 Highway 6","50.260617","-119.270723","476","T,MU,P3,R","PM10","13","38","29","21","12","11","9","15","13","16","27","14","18","20","100","","","","","","","","","","","",""
"104003","Vernon","2704 Highway 6","50.260617","-119.270723","476","T,MU,P3,R","PM2.5","10","9","6","7","5","4","4","5","5","8","10","9","7","5","99","","","","","","","","","","","",""
"104101","Grand Forks","2217 4th St. , City Hall","49.031168","-118.439088","517","PE,SU,P2,R","PM2.5","6","6","3","4","3","3","2","3","3","4","6","6","4","4","98","","","","","","","","","","","",""
"104301","Taylor","Mcmahon Complex","56.150186","-120.686985","474","PS,NU,P2,O","SO2","0.9","1.1","0.8","1.2","0.8","0.4","0.3","0.3","0.5","0.4","0.8","0.6","0.7","1.6","95","","","","","","","","","","","",""
"104302","Taylor","Pingle Creek Road","56.105871","-120.662779","689","RB,NU,P1,F","SO2","0.6","0.3","0.4","0.8","0.2","0.3","0.2","0.2","0.2","0.3","0.4","0.4","0.3","1","95","","","","","","","","","","","",""
"104303","Peace River Region","237 Road","55.7919","-120.4836","665","RB,NU,P1,A","SO2","0.8","0.6","0.5","0.5","0.3","0.9","0.6","0.7","0.5","0.3","0.5","0.6","0.6","0.4","93","","","","","","","","","","","",""
"104801","Duncan","6364 Deykin Avenue","48.80255","-123.646402","62","PE,SU,P2,R","PM2.5","10","6","4","4","2","1","2","3","3","4","4","8","4","5","94","","","","","","","","","","","",""
"104803","Duncan","490 Cairnsmore Street","48.784854","-123.715846","62","PE,SU,P3,R","NO","6","5","2","2","1","1","1","2","3","3","6","7","3","6","94","","","","","","","","","","","",""
"104803","Duncan","490 Cairnsmore Street","48.784854","-123.715846","62","PE,SU,P3,R","NO2","7","6","4","3","3","2","3","4","4","5","6","7","5","4","94","","","","","","","","","","","",""
"104803","Duncan","490 Cairnsmore Street","48.784854","-123.715846","62","PE,SU,P3,R","O3","10","14","23","28","27","24","20","19","14","13","13","13","18","12","94","","","","","","","","","","","",""
"104803","Duncan","490 Cairnsmore Street","48.784854","-123.715846","62","PE,SU,P3,R","PM2.5","11","8","5","4","3","3","2","3","4","8","10","16","6","8","96","","","","","","","","","","","",""
"105001","Whistler","Meadow Park","50.144285","-122.960402","638","PE,SU,P2,P","NO","4","4","2","1","1","1","1","1","2","2","3","2","2","4","99","","","","","","","","","","","",""
"105001","Whistler","Meadow Park","50.144285","-122.960402","638","PE,SU,P2,P","NO2","6","6","4","3","2","2","2","3","3","3","5","7","4","3","99","","","","","","","","","","","",""
"105001","Whistler","Meadow Park","50.144285","-122.960402","638","PE,SU,P2,P","O3","16","17","22","26","26","23","18","18","15","13","12","21","19","12","99","","","","","","","","","","","",""
"105001","Whistler","Meadow Park","50.144285","-122.960402","638","PE,SU,P2,P","PM2.5","8","9","6","5","5","4","4","4","5","7","8","11","6","6","90","","","","","","","","","","","",""
"105101","Houston","Firehall, 3382 11 Street","54.398594","-126.646833","602","PE,SU,P2,R","PM10","9","18","22","12","","","","","12","14","11","10","","","63","","","","","","","","","","","",""
"105101","Houston","Firehall, 3382 11 Street","54.398594","-126.646833","602","PE,SU,P2,R","PM2.5","14","15","10","6","5","4","5","5","6","12","12","11","9","11","100","","","","","","","","","","","",""
"105201","Burns Lake","#8 4th Ave., Fire Centre","54.230731","-125.764354","710","T,SU,P2,R","PM10","9","24","29","14","10","13","10","16","11","17","11","11","15","18","96","","","","","","","","","","","",""
"105201","Burns Lake","#8 4th Ave., Fire Centre","54.230731","-125.764354","710","T,SU,P2,R","PM2.5","10","8","7","5","5","4","4","5","4","12","9","9","7","7","96","","","","","","","","","","","",""
"105301","Langdale","1551 Johnson Rd.","49.438848","-123.479185","90","RB,SU,P2,R","NO","1","2","1","2","2","2","3","4","3","2","1","1","2","4","95","","","","","","","","","","","",""
"105301","Langdale","1551 Johnson Rd.","49.438848","-123.479185","90","RB,SU,P2,R","NO2","6","6","4","4","5","5","4","5","5","6","7","7","5","3","95","","","","","","","","","","","",""
"105301","Langdale","1551 Johnson Rd.","49.438848","-123.479185","90","RB,SU,P2,R","PM10","6","","","","9","","","","","","","","","","17","","","","","","","","","","","",""
"105301","Langdale","1551 Johnson Rd.","49.438848","-123.479185","90","RB,SU,P2,R","PM2.5","3","4","4","6","4","","","","","","6","6","","","61","","","","","","","","","","","",""
"105301","Langdale","1551 Johnson Rd.","49.438848","-123.479185","90","RB,SU,P2,R","SO2","0.8","0.9","0.6","0.4","0.6","0.6","0.7","0.7","0.6","0.9","0.9","0.5","0.7","0.7","90","","","","","","","","","","","",""
"105504","Fort St John","10511 99 Avenue","56.24473","-120.8561","679","PE,SU,P3,R","NO","8","4","3","1","1","1","1","1","2","","","5","","","84","","","","","","","","","","","",""
"105504","Fort St John","10511 99 Avenue","56.24473","-120.8561","679","PE,SU,P3,R","NO2","12","9","7","4","3","3","2","3","4","","","9","","","84","","","","","","","","","","","",""
"105504","Fort St John","10511 99 Avenue","56.24473","-120.8561","679","PE,SU,P3,R","O3","19","25","29","32","28","24","","","18","14","15","25","","","84","","","","","","","","","","","",""
"105504","Fort St John","10511 99 Avenue","56.24473","-120.8561","679","PE,SU,P3,R","PM10","11","14","","29","22","18","15","13","21","12","19","6","16","21","92","","","","","","","","","","","",""
"105504","Fort St John","10511 99 Avenue","56.24473","-120.8561","679","PE,SU,P3,R","PM2.5","8","4","5","5","7","6","6","5","4","6","7","4","6","6","99","","","","","","","","","","","",""
"105504","Fort St John","10511 99 Avenue","56.24473","-120.8561","679","PE,SU,P3,R","SO2","0.5","0.5","0.6","","","0.2","0.1","0.2","0.2","0.2","0.4","0.3","","","77","","","","","","","","","","","",""
