File generated on // Fichier créé sur, 2022-03-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant // Polluant:, CO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units // Unités, ppm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Data is hour ending local standard time // Données en heure normale locale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
CO,100202,Prince George,BC,53.91472,-122.74194,1/2/2009,0.2,0.22,0.2,0.19,0.2,0.22,-999,0.27,0.37,0.56,0.43,0.44,0.3,0.24,0.23,0.24,0.37,0.31,0.21,0.16,0.17,0.17,0.15,0.16
CO,100202,Prince George,BC,53.91472,-122.74194,1/3/2009,0.13,0.11,0.1,0.11,0.11,0.11,0.13,-999,0.13,0.14,0.13,0.11,0.18,0.38,0.27,0.29,0.23,0.25,0.29,0.18,0.22,0.21,0.16,0.28
CO,100202,Prince George,BC,53.91472,-122.74194,1/4/2009,0.21,0.12,0.11,0.09,0.09,0.11,0.09,0.1,-999,0.15,0.16,0.15,0.14,0.18,0.14,0.12,0.1,0.09,0.09,0.09,0.09,0.1,0.1,0.09
CO,100202,Prince George,BC,53.91472,-122.74194,1/5/2009,0.1,0.1,0.1,0.08,0.07,0.07,0.08,0.11,0.13,-999,0.12,0.14,0.16,0.17,0.17,0.19,0.25,0.18,0.16,0.17,0.16,0.18,0.16,0.13
CO,100202,Prince George,BC,53.91472,-122.74194,1/6/2009,0.15,0.17,0.15,0.14,0.13,0.13,0.14,0.17,0.24,0.22,-999,0.33,0.33,0.31,0.34,0.37,0.48,0.54,0.33,0.29,0.28,0.24,0.26,0.35
CO,100202,Prince George,BC,53.91472,-122.74194,1/7/2009,0.33,0.35,0.4,0.4,0.22,0.2,0.18,0.19,0.24,0.33,0.27,-999,0.26,0.23,0.24,0.23,0.26,0.34,0.2,0.19,0.16,0.17,0.17,0.16
CO,100202,Prince George,BC,53.91472,-122.74194,1/8/2009,0.17,0.16,0.21,0.2,0.18,0.16,0.18,0.18,0.26,0.26,0.28,0.32,-999,0.37,0.27,0.21,0.32,0.4,0.22,0.2,0.16,0.3,0.25,0.24
CO,100202,Prince George,BC,53.91472,-122.74194,1/9/2009,0.43,0.63,0.39,0.21,0.15,0.15,0.14,0.22,0.21,0.17,0.18,0.18,0.19,-999,0.19,0.19,0.25,0.23,0.16,0.15,0.13,0.19,0.21,0.26
CO,100202,Prince George,BC,53.91472,-122.74194,1/10/2009,0.18,0.19,0.19,0.21,0.23,0.27,0.28,0.41,0.47,0.55,0.74,0.74,0.9,0.99,-999,0.69,0.47,0.37,0.34,0.35,0.32,0.21,0.15,0.14
CO,100202,Prince George,BC,53.91472,-122.74194,1/11/2009,0.13,0.11,0.14,0.13,0.15,0.16,0.21,0.17,0.14,0.1,0.11,0.15,0.18,0.22,0.19,-999,0.6,0.78,0.86,0.83,0.73,0.7,0.61,0.51
CO,100202,Prince George,BC,53.91472,-122.74194,1/12/2009,0.51,0.35,0.22,0.19,0.15,0.12,0.11,0.14,0.15,0.13,0.15,0.16,0.15,0.16,0.14,0.14,-999,0.18,0.13,0.11,0.13,0.11,0.1,0.11
CO,100202,Prince George,BC,53.91472,-122.74194,1/13/2009,0.09,0.1,0.13,0.09,0.09,0.09,0.09,0.13,0.16,0.22,0.2,0.17,0.21,0.16,0.17,0.21,0.35,-999,0.18,0.21,0.19,0.15,0.16,0.13
CO,100202,Prince George,BC,53.91472,-122.74194,1/14/2009,0.14,0.15,0.15,0.15,0.13,0.15,0.18,0.19,0.26,0.39,0.28,0.27,0.28,0.25,0.22,0.19,0.28,0.46,-999,0.72,0.67,0.7,0.38,0.29
CO,100202,Prince George,BC,53.91472,-122.74194,1/15/2009,0.3,0.25,0.19,0.12,0.11,0.12,0.14,0.16,0.23,0.23,0.19,0.15,0.18,0.13,0.19,0.27,0.24,0.18,0.21,-999,0.44,0.63,0.56,0.69
CO,100202,Prince George,BC,53.91472,-122.74194,1/16/2009,0.6,0.5,0.51,0.43,0.48,0.65,0.38,0.14,0.11,0.09,0.09,0.1,0.12,0.14,0.13,0.14,0.17,0.18,0.14,0.11,-999,0.09,0.11,0.11
CO,100202,Prince George,BC,53.91472,-122.74194,1/17/2009,0.1,0.08,0.08,0.05,0.04,0.03,0.04,0.05,0.06,0.07,0.08,0.08,0.1,0.12,0.11,0.1,0.11,0.13,0.09,0.11,0.1,-999,0.1,0.06
CO,100202,Prince George,BC,53.91472,-122.74194,1/18/2009,0.08,0.08,0.06,0.09,0.08,0.1,0.2,0.23,0.26,0.29,0.34,0.38,0.45,0.42,0.36,0.34,0.51,0.54,0.59,0.68,0.7,0.92,-999,0.86
CO,100202,Prince George,BC,53.91472,-122.74194,1/19/2009,0.56,0.45,0.32,0.22,0.17,0.15,0.14,0.21,0.2,0.29,0.38,0.42,0.5,0.41,0.42,0.63,0.87,1.57,1.62,1.15,0.83,0.6,0.55,-999
CO,100202,Prince George,BC,53.91472,-122.74194,1/20/2009,0.33,0.34,0.3,0.22,0.23,0.19,0.25,0.28,0.4,0.27,0.17,0.16,0.17,0.2,0.18,0.2,0.24,0.26,0.18,0.18,0.15,0.12,0.13,0.15
CO,100202,Prince George,BC,53.91472,-122.74194,1/21/2009,-999,0.13,0.15,0.13,0.1,0.11,0.11,0.13,0.18,0.21,0.2,0.22,0.27,0.24,0.2,0.25,0.35,0.46,0.34,0.47,0.56,0.44,0.38,0.33
CO,100202,Prince George,BC,53.91472,-122.74194,1/22/2009,0.42,-999,0.22,0.15,0.13,0.11,0.1,0.11,0.13,0.13,-999,-999,-999,0.04,0.08,0.07,0.13,0.08,0.06,0.07,0.04,0.04,0.03,0.04
CO,100202,Prince George,BC,53.91472,-122.74194,1/23/2009,0.08,0.08,-999,0.06,0.07,0.05,0.18,0.16,0.23,0.2,0.2,0.17,0.2,0.21,0.19,0.28,0.44,0.47,0.21,0.06,0.05,0.06,0.03,0.07
CO,100202,Prince George,BC,53.91472,-122.74194,1/24/2009,0.06,0.04,0.13,-999,0.07,0.06,0.06,0.05,0.09,0.13,0.07,0.04,0.04,0.08,0.1,0.11,0.22,0.7,0.59,0.48,0.5,0.45,0.25,0.33
CO,100202,Prince George,BC,53.91472,-122.74194,1/25/2009,0.51,0.49,0.44,0.33,-999,0.19,0.18,0.16,0.18,0.18,0.13,0.16,0.18,0.21,0.17,0.1,0.06,0.08,0.17,0.14,0.2,0.38,0.26,0.18
CO,100202,Prince George,BC,53.91472,-122.74194,1/26/2009,0.15,0.13,0.07,0.03,0.05,-999,0.08,0.15,0.16,0.13,0.04,0.21,0.24,0.09,0.13,0.16,0.11,0.22,0.09,0.06,0.02,0.03,0.01,0.03
CO,100202,Prince George,BC,53.91472,-122.74194,1/27/2009,0.03,0.03,0.02,0.02,0.03,0.03,-999,0.07,0,0.03,0.03,0.06,0.05,0.06,0.04,0.05,0.12,0.09,0.04,0.05,0.08,0.05,0.06,0.22
CO,100202,Prince George,BC,53.91472,-122.74194,1/28/2009,0.05,0.04,0.01,0.01,0.02,0.04,0.06,-999,0.19,0.4,0.31,0.15,0.13,0.12,0.15,0.18,0.16,0.13,0.12,0.1,0.08,0.07,0.06,0.07
CO,100202,Prince George,BC,53.91472,-122.74194,1/29/2009,0.06,0.04,0.04,0.07,0.08,0.08,0.07,0.17,-999,0.1,0.12,0.14,0.17,0.18,0.15,0.15,0.21,0.21,0.13,0.13,0.11,0.15,0.12,0.09
CO,100202,Prince George,BC,53.91472,-122.74194,1/30/2009,0.1,0.09,0.09,0.09,0.09,0.09,0.08,0.07,0.1,-999,0.12,0.12,0.15,0.17,0.16,0.11,0.1,0.11,0.09,0.08,0.09,0.08,0.09,0.09
CO,100202,Prince George,BC,53.91472,-122.74194,1/31/2009,0.08,0.07,0.07,0.05,0.06,0.06,0.06,0.08,0.09,0.08,-999,0.09,0.09,0.1,0.1,0.12,0.11,0.11,0.11,0.14,0.12,0.12,0.13,0.15
CO,100202,Prince George,BC,53.91472,-122.74194,2/1/2009,0.08,0.09,0.09,0.08,0.06,0.06,0.06,0.06,0.07,0.07,0.09,-999,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.12,0.11,0.1,0.09,0.09
CO,100202,Prince George,BC,53.91472,-122.74194,2/2/2009,0.09,0.09,0.07,0.09,0.08,0.08,0.11,0.16,0.2,0.16,0.12,0.16,-999,0.22,0.28,0.26,0.26,0.23,0.19,0.14,0.12,0.13,0.15,0.09
CO,100202,Prince George,BC,53.91472,-122.74194,2/3/2009,0.08,0.09,0.09,0.09,0.07,0.07,0.07,0.08,0.1,0.08,0.09,0.1,0.11,-999,0.13,0.13,0.15,0.14,0.12,0.11,0.09,0.11,0.13,0.11
CO,100202,Prince George,BC,53.91472,-122.74194,2/4/2009,0.09,0.09,0.07,0.09,0.09,0.14,0.15,0.26,0.34,0.42,0.39,0.68,0.6,0.58,-999,0.35,0.35,0.51,1.09,0.73,1.75,1.22,1.54,0.9
CO,100202,Prince George,BC,53.91472,-122.74194,2/5/2009,0.5,0.95,0.56,0.56,0.44,0.4,0.52,0.45,0.48,0.45,0.45,0.7,0.51,0.46,0.82,-999,0.8,1.24,1.13,1.09,1.23,1.36,0.59,0.44
CO,100202,Prince George,BC,53.91472,-122.74194,2/6/2009,0.24,0.13,0.14,0.11,0.12,0.12,0.14,0.14,0.22,0.16,0.1,0.14,0.17,0.15,0.09,0.14,-999,0.38,0.26,0.12,0.1,0.1,0.08,0.08
CO,100202,Prince George,BC,53.91472,-122.74194,2/7/2009,0.07,0.07,0.07,0.06,0.06,0.06,0.06,0.08,0.08,0.08,0.08,0.09,0.1,0.08,0.08,0.09,0.08,-999,0.08,0.08,0.07,0.08,0.06,0.08
CO,100202,Prince George,BC,53.91472,-122.74194,2/8/2009,0.06,0.05,0.07,0.06,0.06,0.06,0.06,0.05,0.07,0.09,0.08,0.07,0.07,0.07,0.09,0.07,0.07,0.08,-999,0.08,0.07,0.09,0.09,0.11
CO,100202,Prince George,BC,53.91472,-122.74194,2/9/2009,0.14,0.14,0.14,0.12,0.14,0.16,0.18,0.22,0.25,0.14,0.15,0.16,0.16,0.17,0.1,0.16,0.25,0.19,0.16,-999,0.13,0.41,0.37,0.44
CO,100202,Prince George,BC,53.91472,-122.74194,2/10/2009,0.42,0.35,0.27,0.31,0.31,0.34,0.34,0.77,0.52,0.51,0.43,0.36,0.34,0.15,0.21,0.26,0.63,1.64,1.36,1.02,-999,0.63,0.41,0.26
CO,100202,Prince George,BC,53.91472,-122.74194,2/11/2009,0.19,0.2,0.25,0.21,0.16,0.24,0.24,0.33,0.46,0.44,0.48,0.57,0.67,0.59,0.31,0.43,0.59,0.67,0.46,0.44,0.37,-999,0.24,0.15
CO,100202,Prince George,BC,53.91472,-122.74194,2/12/2009,0.12,0.08,0.07,0.08,0.07,0.07,0.06,0.1,0.19,0.26,0.12,0.13,-999,-999,0.32,0.34,0.32,0.44,0.28,0.25,0.36,0.3,-999,0.45
CO,100202,Prince George,BC,53.91472,-122.74194,2/13/2009,0.46,0.37,0.41,0.24,0.26,0.31,0.41,0.63,0.94,0.8,0.67,0.72,0.8,0.87,0.78,0.77,1.13,0.64,0.29,0.44,0.41,0.25,0.26,-999
CO,100202,Prince George,BC,53.91472,-122.74194,2/14/2009,0.3,0.5,0.48,0.45,0.32,0.44,0.34,0.3,0.31,0.22,0.26,0.31,0.28,0.31,0.25,0.24,0.34,0.38,0.51,0.65,0.41,0.43,0.52,0.45
CO,100202,Prince George,BC,53.91472,-122.74194,2/15/2009,-999,0.41,0.33,0.37,0.3,0.35,0.33,0.41,0.48,0.42,0.48,0.41,0.31,0.35,0.26,0.26,0.28,0.39,0.61,1.04,0.99,0.8,0.73,0.71
CO,100202,Prince George,BC,53.91472,-122.74194,2/16/2009,0.41,-999,0.22,0.26,0.27,0.22,0.21,0.26,0.33,0.35,0.28,0.38,0.41,0.35,0.23,0.31,0.56,1.62,2.12,1.93,1.3,1.07,0.94,0.94
CO,100202,Prince George,BC,53.91472,-122.74194,2/17/2009,0.86,0.63,-999,0.36,0.42,0.32,0.32,0.44,0.58,0.55,0.57,0.73,0.78,0.57,0.43,0.59,1.49,1.82,1.93,1.9,1.45,1.15,0.73,0.51
CO,100202,Prince George,BC,53.91472,-122.74194,2/18/2009,0.45,0.38,0.34,-999,0.33,0.42,0.47,0.67,0.95,0.87,0.96,0.65,0.77,0.61,0.54,0.59,0.95,1.19,1.14,1.37,1.38,1.68,1.34,0.77
CO,100202,Prince George,BC,53.91472,-122.74194,2/19/2009,0.75,0.76,0.48,0.33,-999,0.34,0.46,0.7,0.76,1.03,0.94,0.65,0.7,0.37,0.3,-999,-999,-999,-999,-999,-999,-999,-999,-999
CO,100202,Prince George,BC,53.91472,-122.74194,2/20/2009,-999,-999,-999,-999,-999,-999,0.33,0.3,0.44,0.28,0.26,0.28,0.26,0.15,0.18,0.17,0.29,0.32,1.54,1.66,1.85,1.16,1.16,0.76
CO,100202,Prince George,BC,53.91472,-122.74194,2/21/2009,0.31,0.31,0.31,0.25,0.3,0.31,-999,0.22,0.45,0.44,0.32,0.34,0.42,0.12,0.14,0.12,0.13,0.14,0.35,1.02,0.77,0.34,0.3,0.24
CO,100202,Prince George,BC,53.91472,-122.74194,2/22/2009,0.2,0.21,0.21,0.2,0.17,0.16,0.12,-999,0.18,0.11,0.12,0.1,0.1,0.09,0.1,0.09,0.1,0.08,0.1,0.1,0.09,0.1,0.1,0.09
CO,100202,Prince George,BC,53.91472,-122.74194,2/23/2009,0.11,0.14,0.09,0.1,0.11,0.13,0.12,0.14,-999,0.17,0.16,0.14,0.17,0.13,0.17,0.25,0.19,0.16,0.13,0.13,0.09,0.09,0.08,0.07
CO,100202,Prince George,BC,53.91472,-122.74194,2/24/2009,0.1,0.08,0.1,0.09,0.09,0.06,0.07,0.08,0.08,-999,0.07,0.07,0.08,0.07,0.09,0.1,0.15,0.08,0.07,0.07,0.06,0.07,0.06,0.06
CO,100202,Prince George,BC,53.91472,-122.74194,2/25/2009,0.07,0.07,0.07,0.06,0.06,0.07,0.06,0.06,0.06,0.07,-999,0.09,0.1,0.09,0.1,0.12,0.14,0.13,0.09,0.09,0.11,0.2,0.11,0.1
CO,100202,Prince George,BC,53.91472,-122.74194,2/26/2009,0.13,0.16,0.19,0.22,0.25,0.18,0.19,0.27,0.39,0.39,0.41,-999,0.36,0.15,0.11,0.16,0.21,0.27,0.17,0.68,0.9,0.41,0.37,0.15
CO,100202,Prince George,BC,53.91472,-122.74194,2/27/2009,0.18,0.2,0.11,0.11,0.11,0.1,0.13,0.18,0.31,0.16,0.14,0.14,-999,0.15,0.11,0.18,0.5,0.23,1,1.49,0.7,0.45,0.43,0.4
CO,100202,Prince George,BC,53.91472,-122.74194,2/28/2009,0.18,0.35,0.31,0.12,0.08,0.07,0.13,0.08,0.11,0.16,0.22,0.2,0.23,-999,0.09,0.09,0.16,0.36,0.33,0.64,0.46,0.19,0.23,0.13
CO,100202,Prince George,BC,53.91472,-122.74194,3/1/2009,0.12,0.08,0.09,0.08,0.09,0.06,0.07,0.15,0.18,0.06,0.06,0.05,0.05,0.06,-999,0.05,0.06,0.06,0.26,0.77,0.44,0.21,0.31,0.13
CO,100202,Prince George,BC,53.91472,-122.74194,3/2/2009,0.11,0.07,0.08,0.07,0.12,0.17,0.12,0.22,0.4,0.29,0.42,0.56,0.49,0.31,0.19,-999,0.21,0.71,1.04,1.38,1.38,1.64,0.72,0.68
CO,100202,Prince George,BC,53.91472,-122.74194,3/3/2009,0.95,0.76,0.71,0.59,0.48,0.44,0.45,0.65,0.88,0.91,0.87,0.66,0.49,0.24,0.18,0.12,-999,0.96,1.64,1.51,1.57,0.75,0.25,0.08
CO,100202,Prince George,BC,53.91472,-122.74194,3/4/2009,0.14,0.17,0.14,0.03,0.03,0.09,0.08,0.18,0.19,0.07,0.09,0.1,0.12,0.15,0.08,0.05,0.04,-999,0.03,0.01,0.01,0,0.03,0.02
CO,100202,Prince George,BC,53.91472,-122.74194,3/5/2009,0.02,0,0.02,0.03,0.02,0.03,0.01,0.02,0.04,0.03,0.02,0.02,0.03,0,0.01,0.01,0.08,0.13,-999,0.69,0.56,0.23,0.21,0.17
CO,100202,Prince George,BC,53.91472,-122.74194,3/6/2009,0.11,0.12,0.13,0.09,0.08,0.06,0.04,0.1,0.13,0.14,0.1,0.01,0.01,0.01,0,0.04,0.07,0.07,0.05,-999,0.01,0.06,0.07,0.09
CO,100202,Prince George,BC,53.91472,-122.74194,3/7/2009,0.08,0.08,0.07,0.05,0.04,0.05,0.08,0.08,0.09,0.09,0.11,0.17,0.14,0.17,0.12,0.05,0.05,0.06,0.06,0.06,-999,0.05,0.05,0.06
CO,100202,Prince George,BC,53.91472,-122.74194,3/8/2009,0.05,0.05,0.05,0.04,0.04,0.04,0.03,0.04,0.04,0.04,0.03,0.03,0.04,0.03,0.04,0.03,0.04,0.04,0.04,0.04,0.04,-999,0.04,0.03
CO,100202,Prince George,BC,53.91472,-122.74194,3/9/2009,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.07,0.07,0.07,0.07,0.09,0.1,0.09,0.1,0.12,0.09,0.07,0.05,0.03,0.04,0.04,-999,0.07
CO,100202,Prince George,BC,53.91472,-122.74194,3/10/2009,0.05,0.08,0.22,0.1,0.14,0.24,0.32,0.41,0.4,0.39,0.19,0.28,0.22,0.13,0.12,0.13,0.2,0.11,0.1,0.08,0.14,0.08,0.2,-999
CO,100202,Prince George,BC,53.91472,-122.74194,3/11/2009,0.34,0.37,0.26,0.14,0.16,0.1,0.17,0.18,0.16,0.18,0.21,0.27,0.12,0.04,0.05,0.16,0.12,0.09,0.06,0.04,0.07,0.07,0,0.02
CO,100202,Prince George,BC,53.91472,-122.74194,3/12/2009,-999,0,0,0.02,0.01,0.02,0.04,0.07,0.09,0.07,0.08,0.09,0.1,0.12,0.15,0.25,0.2,0.09,0.07,0.08,0.06,0.05,0.05,0.04
CO,100202,Prince George,BC,53.91472,-122.74194,3/13/2009,0.05,-999,0.06,0.06,0.07,0.07,0.1,0.14,0.16,0.15,0.15,0.17,-999,-999,-999,0.31,0.38,0.45,0.5,0.36,0.76,0.83,0.66,0.31
CO,100202,Prince George,BC,53.91472,-122.74194,3/14/2009,0.39,0.49,-999,0.14,0.18,0.14,0.39,0.55,0.48,0.5,0.35,0.15,0.06,0.08,0.09,0.1,0.08,0.07,0.11,0.11,0.06,0.1,0.1,0.1
CO,100202,Prince George,BC,53.91472,-122.74194,3/15/2009,0.17,0.3,0.26,-999,0.11,0.16,0.12,0.14,0.13,0.1,0.11,0.09,0.09,0.09,0.09,0.08,0.09,0.08,0.1,0.08,0.08,0.06,0.09,0.06
CO,100202,Prince George,BC,53.91472,-122.74194,3/16/2009,0.09,0.08,0.1,0.09,-999,0.09,0.1,0.12,0.15,0.16,0.24,0.3,0.13,0.13,0.15,0.15,0.21,0.12,0.1,0.11,0.14,0.08,0.12,0.09
CO,100202,Prince George,BC,53.91472,-122.74194,3/17/2009,0.11,0.09,0.1,0.08,0.1,-999,0.12,0.16,0.14,0.16,0.23,0.21,0.38,0.16,0.19,0.13,0.14,0.17,0.09,0.14,0.15,0.29,0.42,0.5
CO,100202,Prince George,BC,53.91472,-122.74194,3/18/2009,0.13,0.17,0.12,0.06,0.06,0.08,-999,0.08,0.09,0.08,0.1,0.09,0.08,0.09,0.09,0.16,0.21,0.12,0.15,0.12,0.09,0.16,0.28,0.1
CO,100202,Prince George,BC,53.91472,-122.74194,3/19/2009,0.08,0.08,0.1,0.12,0.13,0.25,0.24,-999,0.39,0.39,0.34,0.18,0.09,0.12,0.07,0.11,0.09,0.04,0.05,0.07,0.07,0.06,0.06,0.06
CO,100202,Prince George,BC,53.91472,-122.74194,3/20/2009,0.1,0.09,0.07,0.07,0.06,0.08,0.23,0.55,-999,0.2,0.22,0.19,0.13,0.09,0.1,0.18,0.24,0.14,0.2,0.16,0.11,0.08,0.07,0.04
CO,100202,Prince George,BC,53.91472,-122.74194,3/21/2009,0.03,0.03,0.06,0.06,0.1,0.15,0.2,0.37,0.17,-999,0.08,0.08,0.09,0.09,0.07,0.03,0.03,0.03,0.03,0.02,0.05,0.16,0.28,0.15
CO,100202,Prince George,BC,53.91472,-122.74194,3/22/2009,0.18,0.11,0.24,0.35,0.32,0.36,0.34,0.26,0.3,0.18,-999,0.09,0.12,0.13,0.11,0.11,0.17,0.11,0.12,0.39,0.58,0.55,0.53,0.69
CO,100202,Prince George,BC,53.91472,-122.74194,3/23/2009,0.35,0.29,0.28,0.2,0.22,0.26,0.36,0.54,0.23,0.17,0.26,-999,0.04,0.04,0.04,0.08,0.06,0.05,0.04,0.09,0.1,0.03,0.03,0.03
CO,100202,Prince George,BC,53.91472,-122.74194,3/24/2009,0.04,0.04,0.04,0.05,0.05,0.06,0.09,0.1,0.1,0.08,0.07,0.06,-999,0.07,0.09,0.21,0.24,0.18,0.2,0.15,0.25,0.23,0.18,0.13
CO,100202,Prince George,BC,53.91472,-122.74194,3/25/2009,0.16,0.18,0.21,0.23,0.2,0.23,0.29,0.4,0.18,0.13,0.06,0.07,0.05,-999,0.04,0.07,0.06,0.03,0.07,0.13,0.24,0.41,0.26,0.43
CO,100202,Prince George,BC,53.91472,-122.74194,3/26/2009,0.48,0.43,0.21,0.21,0.18,0.22,0.55,0.4,0.25,0.17,0.06,0.08,0.07,0.08,-999,0.1,0.07,0.06,0.05,0.05,0.04,0.06,0.01,0.02
CO,100202,Prince George,BC,53.91472,-122.74194,3/27/2009,0.05,0.05,0.03,0.02,0.01,0.05,0.08,0.07,0.05,0.05,0.09,0.06,0.07,0.06,0.1,-999,0.11,0.11,0.12,0.11,0.14,0.07,0.06,0.07
CO,100202,Prince George,BC,53.91472,-122.74194,3/28/2009,0.06,0.08,0.07,0.04,0.04,0.03,0.07,0.17,0.12,0.07,0.1,0.07,0.06,0.06,0.06,0.1,-999,0.12,0.14,0.19,0.14,0.12,0.13,0.12
CO,100202,Prince George,BC,53.91472,-122.74194,3/29/2009,0.11,0.06,0.09,0.08,0.08,0.11,0.15,0.21,0.09,0.07,0.06,0.06,0.05,0.06,0.07,0.06,0.05,-999,0.07,0.1,0.13,0.16,0.15,0.09
CO,100202,Prince George,BC,53.91472,-122.74194,3/30/2009,0.05,0.04,0.03,0.04,0.03,0.05,0.08,0.12,0.08,0.1,0.08,0.09,0.09,0.09,0.09,0.12,0.11,0.09,-999,0.13,0.11,0.07,0.07,0.09
CO,100202,Prince George,BC,53.91472,-122.74194,3/31/2009,0.09,0.08,0.07,0.07,0.08,0.14,0.19,0.21,0.14,0.12,0.13,0.11,0.13,0.11,0.11,0.14,0.14,0.1,0.12,-999,0.21,0.21,0.27,0.13
CO,100202,Prince George,BC,53.91472,-122.74194,4/1/2009,0.13,0.13,0.2,0.17,0.17,0.21,0.2,0.16,0.14,0.11,0.12,0.16,0.17,0.14,0.09,0.15,0.1,0.09,0.11,0.1,-999,0.1,0.12,0.1
CO,100202,Prince George,BC,53.91472,-122.74194,4/2/2009,0.09,0.09,0.09,0.09,0.08,0.06,0.09,0.12,0.12,0.13,0.16,0.12,0.09,0.07,0.1,0.1,0.13,0.08,0.12,0.23,0.15,-999,0.12,0.15
CO,100202,Prince George,BC,53.91472,-122.74194,4/3/2009,0.14,0.09,0.11,0.1,0.09,0.1,0.13,0.16,0.13,0.1,0.1,0.1,0.11,0.11,0.08,0.19,0.09,0.06,0.06,0.2,0.51,0.51,-999,0.47
CO,100202,Prince George,BC,53.91472,-122.74194,4/4/2009,0.36,0.28,0.4,0.35,0.17,0.23,0.14,0.11,0.12,0.17,0.22,0.14,0.06,0.06,0.07,0.07,0.06,0.04,0.08,0.23,0.38,0.45,0.67,-999
CO,100202,Prince George,BC,53.91472,-122.74194,4/5/2009,0.42,0.31,0.19,0.28,0.29,0.26,0.17,0.12,0.08,0.1,0.06,0.04,0.04,0.06,0.07,0.09,0.11,0.13,0.32,0.45,0.46,0.68,0.5,0.53
CO,100202,Prince George,BC,53.91472,-122.74194,4/6/2009,-999,0.36,0.31,0.23,0.24,0.2,0.42,0.42,0.33,0.36,0.22,0.07,0.06,0.06,0.09,0.1,0.11,0.11,0.11,0.31,0.51,0.48,0.4,0.24
CO,100202,Prince George,BC,53.91472,-122.74194,4/7/2009,0.16,-999,0.06,0.15,0.13,0.26,0.25,0.28,0.24,0.2,0.13,0.14,0.11,0.12,0.09,0.11,0.2,0.06,0.04,0.07,0.03,0.06,0.18,0.25
CO,100202,Prince George,BC,53.91472,-122.74194,4/8/2009,0.25,0.22,-999,0.26,0.21,0.16,0.15,0.15,0.13,0.1,0.05,0.05,0.09,0.06,0.08,0.13,0.09,0.1,0.1,0.12,0.12,0.05,0.1,0.15
CO,100202,Prince George,BC,53.91472,-122.74194,4/9/2009,0.17,0.1,0.07,-999,0.12,0.1,0.23,0.46,0.49,0.29,0.15,0.09,0.07,0.09,0.08,0.09,0.17,0.09,0.19,0.29,0.19,0.13,0.08,0.08
CO,100202,Prince George,BC,53.91472,-122.74194,4/10/2009,0.06,0.05,0.04,0.06,-999,0.05,0.12,0.2,0.23,0.05,0.04,0.04,0.04,0.04,0.05,0.07,0.05,0.04,0.11,0.14,0.28,0.39,0.32,0.36
CO,100202,Prince George,BC,53.91472,-122.74194,4/11/2009,0.36,0.38,0.27,0.18,0.21,-999,0.14,0.26,0.25,0.29,0.2,0.06,0.05,0.05,0.07,0.03,0.07,0.07,0.11,0.1,0.18,0.15,0.12,0.05
CO,100202,Prince George,BC,53.91472,-122.74194,4/12/2009,0.05,0.04,0.08,0.1,0.03,0.02,-999,0.03,0.06,0.09,0.02,0.04,0,0.01,0,0.02,0.01,0.02,0,0.03,0.01,0.05,0.02,0.04
CO,100202,Prince George,BC,53.91472,-122.74194,4/13/2009,0,0.01,0,0,0,0.01,0.02,-999,0.04,0.04,0.01,0,0.02,0.01,0.03,0.03,0.03,0.03,0.05,0.12,0.39,0.44,0.34,0.14
CO,100202,Prince George,BC,53.91472,-122.74194,4/14/2009,0.07,0.05,0.07,0.07,0.12,0.13,0.18,0.23,-999,0.16,0.1,0.11,0.11,0.11,0.11,0.14,0.14,0.08,0.11,0.25,0.35,0.34,0.32,0.32
CO,100202,Prince George,BC,53.91472,-122.74194,4/15/2009,0.33,0.27,0.27,0.15,0.06,0.12,0.16,0.18,0.08,-999,0.07,0.06,0.06,0.08,0.08,0.1,0.1,0.07,0.08,0.15,0.28,0.42,0.33,0.3
CO,100202,Prince George,BC,53.91472,-122.74194,4/16/2009,0.41,0.06,0.15,0.23,0.22,0.3,0.34,0.28,0.12,0.1,-999,0.1,0.04,0.05,0.06,0.09,0.09,0.06,0.08,0.05,0.15,0.46,0.27,0.04
CO,100202,Prince George,BC,53.91472,-122.74194,4/17/2009,0.01,0,0.02,0.01,0.02,0.02,0.05,0.09,0.11,0.07,0.08,-999,0.08,0.12,-999,-999,0.09,0.07,0.05,0.07,0.07,0.09,0.07,0.12
